,short_name,version,message,opendap_url
636,ML2CH3CL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2CH3CL.005/2004/MLS-Aura_L2GP-CH3Cl_v05-01-c01_2004d215.he5
637,ML2CH3CN,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2CH3CN.004/2004/MLS-Aura_L2GP-CH3CN_v04-20-c01_2004d215.he5
638,ML2CH3CN,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2CH3CN.005/2004/MLS-Aura_L2GP-CH3CN_v05-01-c01_2004d215.he5
639,ML2HNO3,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2HNO3.004/2004/MLS-Aura_L2GP-HNO3_v04-20-c01_2004d215.he5
640,ML2HNO3,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2HNO3.005/2004/MLS-Aura_L2GP-HNO3_v05-01-c01_2004d215.he5
641,ML2N2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2N2O.004/2004/MLS-Aura_L2GP-N2O_v04-20-c01_2004d215.he5
642,ML2N2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2N2O.005/2004/MLS-Aura_L2GP-N2O_v05-01-c01_2004d215.he5
643,ML2O3,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2O3.004/2004/MLS-Aura_L2GP-O3_v04-20-c01_2004d215.he5
644,ML2O3,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2O3.005/2004/MLS-Aura_L2GP-O3_v05-01-c01_2004d215.he5
645,ML2RHI,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2RHI.004/2004/MLS-Aura_L2GP-RHI_v04-20-c01_2004d215.he5
646,ML2RHI,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2RHI.005/2004/MLS-Aura_L2GP-RHI_v05-01-c01_2004d215.he5
647,ML2SO2,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2SO2.004/2004/MLS-Aura_L2GP-SO2_v04-20-c01_2004d215.he5
648,ML2SO2,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2SO2.005/2004/MLS-Aura_L2GP-SO2_v05-01-c01_2004d215.he5
649,ML2T,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2T.004/2004/MLS-Aura_L2GP-Temperature_v04-20-c01_2004d215.he5
650,ML2T,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2T.005/2004/MLS-Aura_L2GP-Temperature_v05-01-c01_2004d215.he5
651,ML2H2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2H2O.004/2004/MLS-Aura_L2GP-H2O_v04-20-c01_2004d215.he5
652,ML2H2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level2/ML2H2O.005/2004/MLS-Aura_L2GP-H2O_v05-01-c01_2004d215.he5
653,ML3DZMBRO,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZMBRO.004/2004/MLS-Aura_L3ZMRAR-BrO_v04-00-c01_2004d215.nc4
654,ML3DBCO,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBCO.004/2004/MLS-Aura_L3DB-CO_v04-23-c01_2004d215.nc
655,ML3DBCO,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBCO.005/2004/MLS-Aura_L3DB-CO_v05-01-c06_2004d215.nc
656,ML3DZCO,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZCO.004/2004/MLS-Aura_L3DZ-CO_v04-23-c02_2004.nc
657,ML3DZCO,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZCO.005/2004/MLS-Aura_L3DZ-CO_v05-01-c06_2004.nc
658,ML3DBCLO,004,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBCLO.004/2004/MLS-Aura_L3DB-ClO_v04-23-c03_2004d215.nc
659,ML3DBCLO,005,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBCLO.005/2004/MLS-Aura_L3DB-ClO_v05-01-c06_2004d215.nc
660,ML3DZCLO,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZCLO.004/2004/MLS-Aura_L3DZ-ClO_v04-23-c03_2004.nc
661,ML3DZCLO,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZCLO.005/2004/MLS-Aura_L3DZ-ClO_v05-01-c06_2004.nc
662,ML3DBIWC,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBIWC.004/2004/MLS-Aura_L3DB-IWC_v04-23-c01_2004d215.nc
663,ML3DBIWC,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBIWC.005/2004/MLS-Aura_L3DB-IWC_v05-01-c06_2004d215.nc
664,ML3DZIWC,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZIWC.004/2004/MLS-Aura_L3DZ-IWC_v04-23-c02_2004.nc
665,ML3DZIWC,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZIWC.005/2004/MLS-Aura_L3DZ-IWC_v05-01-c06_2004.nc
666,ML3DBGPH,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBGPH.004/2004/MLS-Aura_L3DB-GPH_v04-23-c01_2004d215.nc
667,ML3DBGPH,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBGPH.005/2004/MLS-Aura_L3DB-GPH_v05-01-c06_2004d215.nc
668,ML3DZGPH,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZGPH.004/2004/MLS-Aura_L3DZ-GPH_v04-23-c02_2004.nc
669,ML3DZGPH,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZGPH.005/2004/MLS-Aura_L3DZ-GPH_v05-01-c06_2004.nc
670,ML3DBHCL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHCL.004/2004/MLS-Aura_L3DB-HCl_v04-23-c01_2004d215.nc
671,ML3DBHCL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHCL.005/2004/MLS-Aura_L3DB-HCl_v05-01-c06_2004d215.nc
672,ML3DZHCL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHCL.004/2004/MLS-Aura_L3DZ-HCl_v04-23-c02_2004.nc
673,ML3DZHCL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHCL.005/2004/MLS-Aura_L3DZ-HCl_v05-01-c06_2004.nc
674,ML3DBHCN,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHCN.004/2004/MLS-Aura_L3DB-HCN_v04-23-c01_2004d215.nc
675,ML3DBHCN,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHCN.005/2004/MLS-Aura_L3DB-HCN_v05-01-c06_2004d215.nc
676,ML3DZHCN,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHCN.004/2004/MLS-Aura_L3DZ-HCN_v04-23-c02_2004.nc
677,ML3DZHCN,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHCN.005/2004/MLS-Aura_L3DZ-HCN_v05-01-c06_2004.nc
678,ML3DBOH,004,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBOH.004/2004/MLS-Aura_L3DB-OH_v04-23-c01_2004d215.nc
679,ML3DBOH,005,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBOH.005/2004/MLS-Aura_L3DB-OH_v05-01-c06_2004d215.nc
680,ML3DZOH,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZOH.004/2004/MLS-Aura_L3DZ-OH_v04-23-c02_2004.nc
681,ML3DZOH,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZOH.005/2004/MLS-Aura_L3DZ-OH_v05-01-c06_2004.nc
682,ML3DBHOCL,004,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHOCL.004/2004/MLS-Aura_L3DB-HOCl_v04-23-c01_2004d215.nc
683,ML3DBHOCL,005,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHOCL.005/2004/MLS-Aura_L3DB-HOCl_v05-01-c06_2004d215.nc
684,ML3DZHOCL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHOCL.004/2004/MLS-Aura_L3DZ-HOCl_v04-23-c02_2004.nc
685,ML3DZHOCL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHOCL.005/2004/MLS-Aura_L3DZ-HOCl_v05-01-c06_2004.nc
686,ML3DBCH3CL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBCH3CL.004/2004/MLS-Aura_L3DB-CH3Cl_v04-23-c01_2004d215.nc
687,ML3DBCH3CL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBCH3CL.005/2004/MLS-Aura_L3DB-CH3Cl_v05-01-c06_2004d215.nc
688,ML3DZCH3CL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZCH3CL.004/2004/MLS-Aura_L3DZ-CH3Cl_v04-23-c02_2004.nc
689,ML3DZCH3CL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZCH3CL.005/2004/MLS-Aura_L3DZ-CH3Cl_v05-01-c06_2004.nc
690,ML3DBHNO3,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHNO3.004/2004/MLS-Aura_L3DB-HNO3_v04-23-c01_2004d215.nc
691,ML3DBHNO3,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBHNO3.005/2004/MLS-Aura_L3DB-HNO3_v05-01-c06_2004d215.nc
692,ML3DZHNO3,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHNO3.004/2004/MLS-Aura_L3DZ-HNO3_v04-23-c02_2004.nc
693,ML3DZHNO3,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZHNO3.005/2004/MLS-Aura_L3DZ-HNO3_v05-01-c06_2004.nc
694,ML3DBN2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBN2O.004/2004/MLS-Aura_L3DB-N2O_v04-23-c01_2004d215.nc
695,ML3DBN2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBN2O.005/2004/MLS-Aura_L3DB-N2O_v05-01-c06_2004d215.nc
696,ML3DZN2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZN2O.004/2004/MLS-Aura_L3DZ-N2O_v04-23-c02_2004.nc
697,ML3DZN2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZN2O.005/2004/MLS-Aura_L3DZ-N2O_v05-01-c06_2004.nc
698,ML3DBO3,004,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBO3.004/2004/MLS-Aura_L3DB-O3_v04-23-c01_2004d215.nc
699,ML3DBO3,005,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBO3.005/2004/MLS-Aura_L3DB-O3_v05-01-c06_2004d215.nc
700,ML3DZO3,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZO3.004/2004/MLS-Aura_L3DZ-O3_v04-23-c02_2004.nc
701,ML3DZO3,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZO3.005/2004/MLS-Aura_L3DZ-O3_v05-01-c06_2004.nc
702,ML3DBRHI,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBRHI.004/2004/MLS-Aura_L3DB-RHI_v04-23-c01_2004d215.nc
703,ML3DBRHI,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBRHI.005/2004/MLS-Aura_L3DB-RHI_v05-01-c06_2004d215.nc
704,ML3DZRHI,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZRHI.004/2004/MLS-Aura_L3DZ-RHI_v04-23-c02_2004.nc
705,ML3DZRHI,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZRHI.005/2004/MLS-Aura_L3DZ-RHI_v05-01-c06_2004.nc
706,ML3DBSO2,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBSO2.004/2004/MLS-Aura_L3DB-SO2_v04-23-c01_2004d215.nc
707,ML3DBSO2,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBSO2.005/2004/MLS-Aura_L3DB-SO2_v05-01-c06_2004d215.nc
708,ML3DZSO2,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZSO2.004/2004/MLS-Aura_L3DZ-SO2_v04-23-c02_2004.nc
709,ML3DZSO2,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZSO2.005/2004/MLS-Aura_L3DZ-SO2_v05-01-c06_2004.nc
710,ML3DBT,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBT.004/2004/MLS-Aura_L3DB-Temperature_v04-23-c01_2004d215.nc
711,ML3DBT,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBT.005/2004/MLS-Aura_L3DB-Temperature_v05-01-c06_2004d215.nc
712,ML3DZT,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZT.004/2004/MLS-Aura_L3DZ-Temperature_v04-23-c02_2004.nc
713,ML3DZT,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZT.005/2004/MLS-Aura_L3DZ-Temperature_v05-01-c06_2004.nc
714,ML3DBH2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBH2O.004/2004/MLS-Aura_L3DB-H2O_v04-23-c01_2004d215.nc
715,ML3DBH2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DBH2O.005/2004/MLS-Aura_L3DB-H2O_v05-01-c06_2004d215.nc
716,ML3DZH2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZH2O.004/2004/MLS-Aura_L3DZ-H2O_v04-23-c02_2004.nc
717,ML3DZH2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZH2O.005/2004/MLS-Aura_L3DZ-H2O_v05-01-c06_2004.nc
718,ML3DZMHO2,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3DZMHO2.004/2004/MLS-Aura_L3ZMRAR-HO2_v04-00-c01_2004d215.nc4
719,ML3MBCO,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBCO.004/2004/MLS-Aura_L3MB-CO_v04-23-c02_2004.nc
720,ML3MBCO,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBCO.005/2004/MLS-Aura_L3MB-CO_v05-01-c06_2004.nc
721,ML3MBCLO,004,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBCLO.004/2004/MLS-Aura_L3MB-ClO_v04-23-c03_2004.nc
722,ML3MBCLO,005,NetCDF: Access failure,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBCLO.005/2004/MLS-Aura_L3MB-ClO_v05-01-c06_2004.nc
723,ML3MBIWC,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBIWC.004/2004/MLS-Aura_L3MB-IWC_v04-23-c02_2004.nc
724,ML3MBIWC,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBIWC.005/2004/MLS-Aura_L3MB-IWC_v05-01-c06_2004.nc
725,ML3MBGPH,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBGPH.004/2004/MLS-Aura_L3MB-GPH_v04-23-c02_2004.nc
726,ML3MBGPH,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBGPH.005/2004/MLS-Aura_L3MB-GPH_v05-01-c06_2004.nc
727,ML3MBHCL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHCL.004/2004/MLS-Aura_L3MB-HCl_v04-23-c02_2004.nc
728,ML3MBHCL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHCL.005/2004/MLS-Aura_L3MB-HCl_v05-01-c06_2004.nc
729,ML3MBHCN,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHCN.004/2004/MLS-Aura_L3MB-HCN_v04-23-c02_2004.nc
730,ML3MBHCN,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHCN.005/2004/MLS-Aura_L3MB-HCN_v05-01-c06_2004.nc
731,ML3MBOH,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBOH.004/2004/MLS-Aura_L3MB-OH_v04-23-c02_2004.nc
732,ML3MBOH,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBOH.005/2004/MLS-Aura_L3MB-OH_v05-01-c06_2004.nc
733,ML3MBHOCL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHOCL.004/2004/MLS-Aura_L3MB-HOCl_v04-23-c02_2004.nc
734,ML3MBHOCL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHOCL.005/2004/MLS-Aura_L3MB-HOCl_v05-01-c06_2004.nc
735,ML3MBCH3CL,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBCH3CL.004/2004/MLS-Aura_L3MB-CH3Cl_v04-23-c02_2004.nc
736,ML3MBCH3CL,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBCH3CL.005/2004/MLS-Aura_L3MB-CH3Cl_v05-01-c06_2004.nc
737,ML3MBHNO3,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHNO3.004/2004/MLS-Aura_L3MB-HNO3_v04-23-c02_2004.nc
738,ML3MBHNO3,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBHNO3.005/2004/MLS-Aura_L3MB-HNO3_v05-01-c06_2004.nc
739,ML3MBN2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBN2O.004/2004/MLS-Aura_L3MB-N2O_v04-23-c02_2004.nc
740,ML3MBN2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBN2O.005/2004/MLS-Aura_L3MB-N2O_v05-01-c06_2004.nc
741,ML3MBO3,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBO3.004/2004/MLS-Aura_L3MB-O3_v04-23-c02_2004.nc
742,ML3MBO3,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBO3.005/2004/MLS-Aura_L3MB-O3_v05-01-c06_2004.nc
743,ML3MBRHI,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBRHI.004/2004/MLS-Aura_L3MB-RHI_v04-23-c02_2004.nc
744,ML3MBRHI,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBRHI.005/2004/MLS-Aura_L3MB-RHI_v05-01-c06_2004.nc
745,ML3MBSO2,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBSO2.004/2004/MLS-Aura_L3MB-SO2_v04-23-c02_2004.nc
746,ML3MBSO2,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBSO2.005/2004/MLS-Aura_L3MB-SO2_v05-01-c06_2004.nc
747,ML3MBT,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBT.004/2004/MLS-Aura_L3MB-Temperature_v04-23-c02_2004.nc
748,ML3MBT,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBT.005/2004/MLS-Aura_L3MB-Temperature_v05-01-c06_2004.nc
749,ML3MBH2O,004,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBH2O.004/2004/MLS-Aura_L3MB-H2O_v04-23-c02_2004.nc
750,ML3MBH2O,005,success,https://acdisc.gesdisc.eosdis.nasa.gov/opendap/HDF-EOS5/Aura_MLS_Level3/ML3MBH2O.005/2004/MLS-Aura_L3MB-H2O_v05-01-c06_2004.nc
751,ML2CO_NRT,005,success,https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2CO_NRT.005/2023/361/MLS-Aura_L2GP-CO_v05-01-NRT-17-c01_2023d361t0910.he5
752,ML2HNO3_NRT,005,success,https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2HNO3_NRT.005/2023/361/MLS-Aura_L2GP-HNO3_v05-01-NRT-17-c01_2023d361t0910.he5
753,ML2N2O_NRT,005,success,https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2N2O_NRT.005/2023/361/MLS-Aura_L2GP-N2O_v05-01-NRT-17-c01_2023d361t0910.he5
754,ML2O3_NRT,005,success,https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2O3_NRT.005/2023/361/MLS-Aura_L2GP-O3_v05-01-NRT-17-c01_2023d361t0910.he5
755,ML2SO2_NRT,005,success,https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2SO2_NRT.005/2023/361/MLS-Aura_L2GP-SO2_v05-01-NRT-17-c01_2023d361t0910.he5
756,ML2T_NRT,005,[Errno -68] NetCDF: I/O failure: b'https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2T_NRT.005/2023/361/MLS-Aura_L2GP-Temperature_v05-01-NRT-17-c01_2023d361t0910.he5',https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2T_NRT.005/2023/361/MLS-Aura_L2GP-Temperature_v05-01-NRT-17-c01_2023d361t0910.he5
757,ML2H2O_NRT,005,success,https://discnrt1.gesdisc.eosdis.nasa.gov/opendap/Aura_MLS_NRT/ML2H2O_NRT.005/2023/361/MLS-Aura_L2GP-H2O_v05-01-NRT-17-c01_2023d361t0910.he5
758,MODIS_CR_Equal_Angle_3h,1.0,"unable to decode time units 'days since 2000-03-01 00:00:00' with ""calendar 'none'"". Try opening your dataset with decode_times=False or installing cftime if it is not installed.",https://measures.gesdisc.eosdis.nasa.gov/opendap/CloudRegimes/MODIS_CR_Equal_Angle_3h.1.0//MODIS_CR.EqualAngle_3h.C61.V1.0.L3.2003.nc4
